Pitcher,PitchType,FirstX,FirstY,SecondX,SecondY,FinalX,FinalY,isHit,isStrike
rokisasaki,FS,598.0,404.0,643.9351177117774,514.7244873306126,655.8782308147782,587.248799233305,false,False
rokisasaki,FF,598.0,404.0,675.1489819130404,580.2302573674283,675.1489819130404,580.2302573674283,false,False
rokisasaki,FS,598.0,404.0,578.3002519989965,531.3966125962663,565.0476331489834,609.2219463157378,false,False
rokisasaki,FS,598.0,404.0,616.7243791629277,513.7828050197688,618.831629846081,586.0077022770745,false,False
rokisasaki,FF,598.0,404.0,734.0247200284545,570.572269865638,734.0247200284545,570.572269865638,false,False
rokisasaki,FF,598.0,404.0,538.878467729149,493.95616161949846,538.878467729149,493.95616161949846,false,False
rokisasaki,FF,598.0,404.0,679.6719856146602,576.5440734316381,679.6719856146602,576.5440734316381,false,False
rokisasaki,FS,598.0,404.0,669.7532414551903,511.9026013263169,694.7891584018264,583.5296743326551,false,False
rokisasaki,FF,598.0,404.0,582.07880052863,452.25542950449375,582.07880052863,452.25542950449375,false,True
rokisasaki,FF,598.0,404.0,693.1055362693389,581.2094268319779,693.1055362693389,581.2094268319779,false,False
rokisasaki,FF,598.0,404.0,541.3772180901104,603.1786758272319,541.3772180901104,603.1786758272319,false,False
rokisasaki,FS,598.0,404.0,641.6344323543327,531.9080009334174,655.1014253337063,609.8959342428565,false,False
Yamamoto,FF,588.0,423.0,696.0664576235913,518.6683536027595,696.0664576235913,518.6683536027595,false,True
Yamamoto,FF,588.0,423.0,680.0039320433526,572.3115699671655,680.0039320433526,572.3115699671655,false,False
Yamamoto,FF,588.0,423.0,589.4748512831045,402.2074965795562,582.4800574410046,403.06010435975395,false,True
Yamamoto,FF,588.0,423.0,701.4333722221004,448.12584435935514,701.4333722221004,448.12584435935514,false,True
Yamamoto,FF,588.0,423.0,630.8472958341546,434.1928083989876,637.0071675001416,445.2153755016833,false,True
Yamamoto,FS,588.0,423.0,605.7874349729008,500.2543923503451,602.1761994820197,562.1366474742547,false,True
Yamamoto,FS,588.0,423.0,547.7720527592259,510.26980952558597,524.2861179604404,575.3365383805964,false,False
Yamamoto,FF,588.0,423.0,571.1829120248831,392.5397965820038,558.3720648881987,390.3184898019099,false,False
Yamamoto,FF,588.0,423.0,592.562519680606,419.63569798188826,586.549472153228,426.0297274098293,false,True
Yamamoto,CB,588.0,423.0,552.2448987097443,514.8239704407316,540.8763077844314,588.8024608121667,false,False
Yamamoto,FS,588.0,423.0,544.2522140720347,549.9239762117551,517.2231327230415,627.5990318025671,false,False
Yamamoto,FF,588.0,423.0,630.8869510257925,403.84330932822206,637.0594313444061,405.21603550548514,false,True
Yamamoto,CB,588.0,423.0,587.354619986687,511.41476799199216,587.1494167821661,584.3092779907621,false,False
Yamamoto,FS,588.0,423.0,576.425670386988,499.9456948761423,558.3501627887072,561.729797423853,false,True
Yamamoto,FF,588.0,423.0,533.9573635622324,405.55143797850076,509.3103862743068,407.46727591246633,false,False
rokisasaki,FS,598.0,404.0,634.6773028569111,541.8961999596881,645.5468554706887,623.0599527945282,false,False
rokisasaki,FS,598.0,404.0,618.6863849776237,551.3076911668944,625.2897075753506,635.463895139359,false,False
rokisasaki,FS,598.0,404.0,545.5581666803043,484.4301935312739,522.107899843809,547.3222174205694,false,False
rokisasaki,FF,598.0,404.0,562.3984026956953,480.76167520140973,562.3984026956953,480.76167520140973,false,True
rokisasaki,FF,598.0,404.0,531.9655236607966,470.7858049477966,531.9655236607966,470.7858049477966,false,False
rokisasaki,FS,598.0,404.0,595.158485948788,481.1046612897357,592.9448336768692,542.939308348909,false,True
rokisasaki,FF,598.0,404.0,566.0995662275088,474.8836635073026,566.0995662275088,474.8836635073026,false,True
rokisasaki,FF,598.0,404.0,553.1330999221757,442.0963928676231,553.1330999221757,442.0963928676231,false,False
rokisasaki,FF,598.0,404.0,627.219380710162,461.87184896490294,627.219380710162,461.87184896490294,false,True
jacobdegrom,CH,595.0,427.0,526.2947399806889,607.511392937515,526.2947399806889,607.511392937515,false,False
jacobdegrom,FF,595.0,427.0,536.53959450345,500.5717079751947,536.53959450345,500.5717079751947,false,False
jacobdegrom,CH,595.0,427.0,530.0870640086968,588.228450930451,530.0870640086968,588.228450930451,false,False
jacobdegrom,FF,595.0,427.0,564.1739342975407,489.92165076398965,564.1739342975407,489.92165076398965,false,True
jacobdegrom,SL,595.0,427.0,578.5798683612369,530.5131415513644,578.5798683612369,530.5131415513644,false,True
jacobdegrom,SL,595.0,427.0,761.3977906711506,551.0469506254275,761.3977906711506,551.0469506254275,false,False
jacobdegrom,FF,595.0,427.0,575.1199746046885,384.58712360594916,575.1199746046885,384.58712360594916,false,False
jacobdegrom,SL,595.0,427.0,588.6063227995012,543.1036906067703,588.6063227995012,543.1036906067703,false,True
jacobdegrom,FF,595.0,427.0,587.6517539341485,482.95157544602444,587.6517539341485,482.95157544602444,false,True
jacobdegrom,CH,595.0,427.0,533.5197821149694,572.2628995839603,533.5197821149694,572.2628995839603,false,True
chrissale,SL,701.0,449.0,594.9916402214616,501.17561544566416,450.1524820843103,606.4927448736015,false,True
chrissale,FF,701.0,449.0,541.908736759359,549.4014099425074,541.908736759359,549.4014099425074,false,False
chrissale,FF,701.0,449.0,568.4243367994601,565.7121130183242,568.4243367994601,565.7121130183242,false,True
chrissale,FF,701.0,449.0,731.3354664763882,444.7348677291323,731.3354664763882,444.7348677291323,false,False
chrissale,SL,701.0,449.0,649.7158115089535,498.39293096075073,545.053135093382,601.6671153844097,false,False
chrissale,FF,701.0,449.0,719.44194455229,453.22366937800865,719.44194455229,453.22366937800865,false,False
chrissale,FF,701.0,449.0,646.0950170044506,456.7639144044706,646.0950170044506,456.7639144044706,false,True
chrissale,FF,701.0,449.0,681.2592874792659,446.4706386764608,681.2592874792659,446.4706386764608,false,True
chrissale,FF,701.0,449.0,713.6736616460026,496.22698908135385,713.6736616460026,496.22698908135385,false,False
chrissale,SL,701.0,449.0,648.5877570244809,475.1658877704695,543.09690433305,561.3876280140561,false,False
chrissale,FF,701.0,449.0,598.6574925206751,392.7256726764103,598.6574925206751,392.7256726764103,false,False
chrissale,FF,701.0,449.0,643.2948139345581,375.5496156688224,643.2948139345581,375.5496156688224,false,False
chrissale,FF,701.0,449.0,558.8114588283983,409.68222468969986,558.8114588283983,409.68222468969986,false,True
chrissale,FF,701.0,449.0,653.9360300026735,395.6268862026183,653.9360300026735,395.6268862026183,false,False
chrissale,SL,701.0,449.0,627.2877536670118,495.53048165263505,506.15921884303214,596.7031606610308,false,False
chrissale,FF,701.0,449.0,746.8599883861848,555.82784682392,746.8599883861848,555.82784682392,false,False
Yamamoto,CB,588.0,423.0,647.4481396502991,509.4452551084905,666.3501020715136,581.7135443587049,false,False
Yamamoto,CB,588.0,423.0,590.0431720266234,516.7923379879867,590.692813228089,591.3966849401022,false,False
Yamamoto,CB,588.0,423.0,611.7181672032073,497.63219280832755,619.2595285950409,566.1444341655272,false,True
Yamamoto,CB,588.0,423.0,612.6604885460464,487.359934181668,620.5014677680734,552.6060372259736,false,True
Yamamoto,FS,588.0,423.0,539.5663562131302,540.8214717306097,515.2489202110017,615.6023207296992,false,False
Yamamoto,FF,588.0,423.0,555.1495979838688,424.9354526657705,537.2408436414498,433.0145771104048,false,False
Yamamoto,CB,588.0,423.0,573.590049671846,476.0208633758227,569.0083026029458,537.6616275226563,false,True
Yamamoto,FS,588.0,423.0,612.6162347667246,509.95461495870444,610.1891594665894,574.9211254402954,false,False
Yamamoto,FF,588.0,423.0,585.7229234723561,554.8105390047305,585.7229234723561,554.8105390047305,false,True
Yamamoto,FS,588.0,423.0,615.0120941794928,503.25773621044266,617.7263439719966,566.0949260575495,false,True
Yamamoto,FS,588.0,423.0,586.7431493129627,540.9445225798332,578.766053471148,615.7644964790726,false,False
Yamamoto,FF,588.0,423.0,632.6671782848368,429.8449251550743,639.4056946299706,439.4850515931551,false,True
Yamamoto,CB,588.0,423.0,614.642431188717,528.7903935715117,623.1135832903855,607.209608358037,false,False
Yamamoto,FS,588.0,423.0,580.2898539212708,502.6248551439006,569.9901804142272,565.260815916267,false,True
Yamamoto,FF,588.0,423.0,711.986928998073,463.476260434389,711.986928998073,463.476260434389,false,False
Yamamoto,FF,588.0,423.0,599.479815873884,372.64053744222656,595.6661722886795,364.09211848195895,false,False
Yamamoto,CB,588.0,423.0,642.8488262658933,531.0591273777164,660.2884040058237,610.199702351472,false,False
Yamamoto,FS,588.0,423.0,546.3885977605744,523.7892362959774,519.1257248847314,593.1545638670034,false,True
Yamamoto,FS,588.0,423.0,608.7290289355602,506.58715270896016,606.3420433455178,570.4829544135574,false,False
Yamamoto,FS,588.0,423.0,527.9672466873784,531.5625492644966,498.799604226065,603.3994574515622,false,False
Yamamoto,CB,588.0,423.0,610.535553000288,497.4369676659329,617.7008937234536,565.8871357887651,false,True
Yamamoto,FF,588.0,423.0,688.522404855406,453.49200078264454,688.522404855406,453.49200078264454,false,True
Yamamoto,FS,588.0,423.0,631.9237793866887,548.1962056818722,635.8158495839475,625.3219042394711,false,False
Yamamoto,CB,588.0,423.0,560.560230873021,484.1773552680611,551.8355594546055,548.4115345182595,false,False
Yamamoto,FS,588.0,423.0,611.9600978587711,514.7232597838046,618.4788785056608,581.2059950928567,false,True
Yamamoto,FF,588.0,423.0,677.5502213539203,536.5769882888826,677.5502213539203,536.5769882888826,false,True
Yamamoto,FF,588.0,423.0,569.2027792816132,395.8385353175391,555.7623347357843,394.6660861801448,false,False
Yamamoto,FS,588.0,423.0,616.357918574983,549.4847549873322,619.5836324900971,627.0201570393207,false,False
Yamamoto,FS,588.0,423.0,530.1173313339491,546.2096148176211,498.36647205484195,622.7036625601854,false,True
Yamamoto,FF,588.0,423.0,557.5206480377776,387.5326774558723,540.3657860674571,383.7193212337366,false,False
Yamamoto,FF,588.0,423.0,563.7292475005132,371.58528787403344,548.5484542634337,362.70134474429096,false,False
Yamamoto,FF,588.0,423.0,589.1906894277367,468.6323373525943,589.1906894277367,468.6323373525943,false,True
Yamamoto,FF,588.0,423.0,571.7708285112341,397.3224295637993,559.1469136384892,396.6217952459244,false,False
Yamamoto,FS,588.0,423.0,636.5613225638315,502.3290766227158,649.1888171950608,564.8709924926625,false,True
Yamamoto,FF,588.0,423.0,617.5458491426418,409.1460543156484,619.4764304222559,412.2048262980658,false,True
Yamamoto,FS,588.0,423.0,649.4921260028686,546.0880282640331,666.3638990611646,622.5434166897481,false,False
Yamamoto,FF,588.0,423.0,583.8140100953284,399.7547088428182,575.0193111925616,399.8274351683606,false,True
Yamamoto,FS,588.0,423.0,559.8592365594848,497.9829432417972,544.6017069337481,559.1429748286199,false,True
Yamamoto,FF,588.0,423.0,682.06007250875,496.01722243952884,682.06007250875,496.01722243952884,false,True
Yamamoto,FF,588.0,423.0,589.7538089424514,404.7361242236115,582.8477116890942,406.39272730099333,false,True
Yamamoto,FF,588.0,423.0,663.152728881769,496.8404409232764,663.152728881769,496.8404409232764,false,True
Yamamoto,FF,588.0,423.0,540.5234362024637,415.77764347624645,517.9641888087062,420.9449768004303,false,False
Yamamoto,FF,588.0,423.0,572.2319316559982,524.1754535530278,572.2319316559982,524.1754535530278,false,True
Yamamoto,FF,588.0,423.0,589.5932178896733,397.0584526372333,582.6360595591715,396.2738849620596,false,False
Yamamoto,CB,588.0,423.0,644.500496826794,498.0517387262746,662.4652350689372,566.6973777174735,false,True
Yamamoto,FF,588.0,423.0,604.4228257244114,401.9755188336213,602.1808475772166,402.75436762553096,false,True
Yamamoto,FS,588.0,423.0,605.7500305078611,503.1379507316153,610.3626565544913,565.9370539265119,DOUBLE,False
Yamamoto,CB,588.0,423.0,586.1753162511231,515.6757842261695,585.5951449647757,589.9251149007146,false,True
Yamamoto,FF,588.0,423.0,583.7471072918398,428.05602017959086,574.9311361628123,437.1273514489646,false,True
Yamamoto,FF,588.0,423.0,627.7502609050051,431.0468687132122,632.9254081003471,441.0691617271015,false,True
Yamamoto,FS,588.0,423.0,628.5339043998322,508.0302688032086,640.5206618042089,572.3849196213928,false,False
Yamamoto,FF,588.0,423.0,595.2327630831486,411.3077548597782,590.0687385991703,415.0538550360031,false,True
Yamamoto,FF,588.0,423.0,569.1809788305749,425.0669530592108,555.7336026749643,433.1878889971871,false,True
Yamamoto,FF,588.0,423.0,630.2691272821799,420.96441489278516,636.2451661098839,427.7809193933853,false,True
Yamamoto,FS,588.0,423.0,609.1783147829599,533.3889089634253,613.6164108434107,605.8065213171787,false,True
Yamamoto,CB,588.0,423.0,652.9686310041213,517.9306683875053,673.6258732495726,592.8969556553515,false,True
Yamamoto,FS,588.0,423.0,588.5085507334705,533.3102322279879,584.173488794305,605.7028287493636,SINGLE,False
Yamamoto,CB,588.0,423.0,645.9127704027434,497.3644794389324,664.3265511585481,565.7915994100343,false,True
Yamamoto,FF,588.0,423.0,640.7884347578574,529.1569771311025,640.7884347578574,529.1569771311025,false,True
Yamamoto,CB,588.0,423.0,569.5064225792031,461.6402129461202,563.6262569844845,518.7085461369333,false,True
jacobdegrom,FF,595.0,427.0,678.0520210141631,559.4587887878438,678.0520210141631,559.4587887878438,false,True
jacobdegrom,FF,595.0,427.0,566.2990882279254,473.4938964905065,566.2990882279254,473.4938964905065,false,True
jacobdegrom,FF,595.0,427.0,560.1821015057155,491.9614449299458,560.1821015057155,491.9614449299458,false,True
jacobdegrom,CH,595.0,427.0,537.3513779055633,572.1456574630221,537.3513779055633,572.1456574630221,false,False
jacobdegrom,FF,595.0,427.0,665.8155336592746,567.0230776397278,665.8155336592746,567.0230776397278,false,True
jacobdegrom,FF,595.0,427.0,637.2453294131697,582.3495456922178,637.2453294131697,582.3495456922178,false,False
jacobdegrom,FF,595.0,427.0,693.9661035021251,569.6307417958897,693.9661035021251,569.6307417958897,false,False
jacobdegrom,FF,595.0,427.0,537.8834528621553,494.43907655793066,537.8834528621553,494.43907655793066,false,False
jacobdegrom,FF,595.0,427.0,616.9752537998799,358.70670011214133,616.9752537998799,358.70670011214133,false,False
jacobdegrom,SL,595.0,427.0,577.285018112578,548.9332237958383,577.285018112578,548.9332237958383,false,True
jacobdegrom,SL,595.0,427.0,747.2729126771412,536.5114209012931,747.2729126771412,536.5114209012931,false,False
jacobdegrom,CH,595.0,427.0,682.0230989405837,579.3156282560908,682.0230989405837,579.3156282560908,false,False
jacobdegrom,SL,595.0,427.0,643.258337070243,563.973847329347,643.258337070243,563.973847329347,false,True
jacobdegrom,SL,595.0,427.0,621.8604900816176,532.2174524735049,621.8604900816176,532.2174524735049,false,True
jacobdegrom,FF,595.0,427.0,516.8792607925626,474.58494118957844,516.8792607925626,474.58494118957844,false,False
jacobdegrom,FF,595.0,427.0,567.2980198889023,365.821410310433,567.2980198889023,365.821410310433,false,False
jacobdegrom,FF,595.0,427.0,609.8989001540723,424.58489696898584,609.8989001540723,424.58489696898584,false,True
jacobdegrom,FF,595.0,427.0,543.3787310208709,477.04973064210935,543.3787310208709,477.04973064210935,false,False
jacobdegrom,FF,595.0,427.0,573.2675664499028,515.7931037883039,573.2675664499028,515.7931037883039,false,True
jacobdegrom,CH,595.0,427.0,547.2121867187069,570.7975907229225,547.2121867187069,570.7975907229225,false,False
jacobdegrom,SL,595.0,427.0,626.4170978546819,538.6357488554042,626.4170978546819,538.6357488554042,false,True
jacobdegrom,FF,595.0,427.0,682.1552280275232,562.5057348186926,682.1552280275232,562.5057348186926,false,True
jacobdegrom,FF,595.0,427.0,521.2620728633541,480.857784626777,521.2620728633541,480.857784626777,false,False
jacobdegrom,CH,595.0,427.0,641.3779655964461,566.6489311715571,641.3779655964461,566.6489311715571,false,True
rokisasaki,FF,598.0,404.0,536.797073719927,481.0073816771924,536.797073719927,481.0073816771924,false,False
rokisasaki,FS,598.0,404.0,605.0603290451747,518.5839037699642,607.7576182177451,592.335344813006,false,False
rokisasaki,FS,598.0,404.0,560.8191691753779,485.4765240065028,545.80206120199,548.7012361756887,false,False
rokisasaki,FF,598.0,404.0,609.9945058937399,453.08925552946556,609.9945058937399,453.08925552946556,false,True
rokisasaki,FS,598.0,404.0,642.4958876661999,548.5088997999126,653.7758780015891,631.7752079816138,false,False
rokisasaki,FS,598.0,404.0,650.3979983291731,485.15362793356866,671.8019764462895,548.275672980243,false,True
rokisasaki,FF,598.0,404.0,536.3773287177472,474.0789302499421,536.3773287177472,474.0789302499421,false,False
rokisasaki,FS,598.0,404.0,630.1007129128828,522.3623648423755,647.608996679769,597.315194686158,false,False
rokisasaki,FF,598.0,404.0,582.973492980137,482.9596375081293,582.973492980137,482.9596375081293,false,True
rokisasaki,FS,598.0,404.0,607.7435957642508,531.0999947839812,603.5989211172124,608.8310167424075,false,False
rokisasaki,FS,598.0,404.0,606.3831913755387,512.6742893441951,607.5989449500681,584.5467260911086,false,False
rokisasaki,FS,598.0,404.0,615.6377751254449,507.2156312460299,621.3907997999243,577.3524484958702,false,False
rokisasaki,FF,598.0,404.0,577.8932883627607,411.87268260121124,577.8932883627607,411.87268260121124,false,True
rokisasaki,FS,598.0,404.0,582.7801493828538,560.1009640172908,573.5178214035134,647.0530521663738,false,False
rokisasaki,FS,598.0,404.0,566.7332917120633,508.2251359579533,551.4022639906967,578.6829324720912,false,False
rokisasaki,FF,598.0,404.0,569.1600215846573,410.27720274668627,569.1600215846573,410.27720274668627,false,True
rokisasaki,FF,598.0,404.0,526.9778740399825,428.9872261818558,526.9778740399825,428.9872261818558,false,False
rokisasaki,FS,598.0,404.0,597.5819672227603,565.7366707921866,595.771521607055,654.4806723350731,false,False
rokisasaki,FS,598.0,404.0,606.9327979545191,508.47034193991294,612.4109322687153,579.0061034548688,false,False
rokisasaki,FS,598.0,404.0,637.7204375819047,491.03377703981363,648.6583711611236,556.02545767292,false,True
rokisasaki,FS,598.0,404.0,650.6042542313073,539.0547868840353,663.8413645095345,619.3150920501159,false,False
rokisasaki,FS,598.0,404.0,631.7846392171662,536.3758010317513,648.701433538848,615.7843034298276,false,False
rokisasaki,FS,598.0,404.0,562.0677233932217,486.71327321313953,549.0344496426218,550.3312186637339,false,False
rokisasaki,FF,598.0,404.0,586.7439175942039,471.10435432205816,586.7439175942039,471.10435432205816,false,True
rokisasaki,FS,598.0,404.0,642.8721361143832,507.0890231864214,653.6213812162478,577.185584495554,false,False
rokisasaki,FS,598.0,404.0,607.7431934172864,551.43701649095,611.0918817860689,635.634340377844,false,False
rokisasaki,FS,598.0,404.0,615.4683605004008,537.5230148707043,617.2545453612944,617.2962821378001,false,False
rokisasaki,FF,598.0,404.0,597.6561965117318,454.4429187538817,597.6561965117318,454.4429187538817,false,True
rokisasaki,FS,598.0,404.0,627.2586718797126,501.8796391058391,636.2205557683599,570.3198393798231,false,False
rokisasaki,FF,598.0,404.0,521.8687527851432,421.20708968710994,521.8687527851432,421.20708968710994,false,False
rokisasaki,FS,598.0,404.0,646.7024154479656,492.9541086680796,669.4650063985163,558.556372516864,false,True
rokisasaki,FF,598.0,404.0,581.2736417023076,449.17793226126815,581.2736417023076,449.17793226126815,false,True
rokisasaki,FS,598.0,404.0,644.7169700148285,516.1754958172357,659.8784980244601,589.1611662762825,false,False
rokisasaki,FF,598.0,404.0,620.4985999553728,491.02315748851754,620.4985999553728,491.02315748851754,false,True
rokisasaki,FF,598.0,404.0,576.6468868507701,455.4781118655076,576.6468868507701,455.4781118655076,false,True
rokisasaki,FS,598.0,404.0,637.7536638536914,538.3325535282718,649.3991772885964,618.3632194183332,false,False
rokisasaki,FF,598.0,404.0,599.1813034655418,449.8593857234585,599.1813034655418,449.8593857234585,false,True
rokisasaki,FS,598.0,404.0,589.6085600204731,513.6073800124964,587.845742086939,585.7764996304224,false,False
rokisasaki,FF,598.0,404.0,591.1261267361966,450.76717382518433,591.1261267361966,450.76717382518433,false,True
rokisasaki,FF,598.0,404.0,542.8907950286026,439.32018072528024,542.8907950286026,439.32018072528024,false,False
chrissale,FF,701.0,449.0,554.085077744194,378.1772432206895,554.085077744194,378.1772432206895,false,False
chrissale,CH,701.0,449.0,681.2781959332411,553.8685012319057,682.4712402530316,617.0671269631142,false,False
chrissale,FF,701.0,449.0,554.3338988069538,547.6600602531838,554.3338988069538,547.6600602531838,false,True
chrissale,CH,701.0,449.0,695.0239087058294,520.5272264303716,700.5875009991754,573.124754682648,false,False
chrissale,FF,701.0,449.0,529.8993871938297,565.8117309119777,529.8993871938297,565.8117309119777,false,False
chrissale,SL,701.0,449.0,593.9623907856744,497.65958817425513,448.367595419654,600.3953791903191,false,False
chrissale,FF,701.0,449.0,649.1009112726612,407.4560005045782,649.1009112726612,407.4560005045782,false,True
chrissale,FF,701.0,449.0,544.3386508601834,558.697597899952,544.3386508601834,558.697597899952,false,False
chrissale,FF,701.0,449.0,633.8962177217046,373.8947577635039,633.8962177217046,373.8947577635039,false,False
chrissale,FF,701.0,449.0,534.2052732665193,525.2579385914528,534.2052732665193,525.2579385914528,false,False
chrissale,FF,701.0,449.0,595.2272964981935,387.14948806527394,595.2272964981935,387.14948806527394,false,False
chrissale,FF,701.0,449.0,635.383426090428,402.4109067474141,635.383426090428,402.4109067474141,false,True
chrissale,FF,701.0,449.0,701.1934082103866,566.9903059785856,701.1934082103866,566.9903059785856,false,False
chrissale,FF,701.0,449.0,650.5023344069444,474.84969271009635,650.5023344069444,474.84969271009635,false,True
chrissale,FF,701.0,449.0,675.7998062059413,498.71953473124563,675.7998062059413,498.71953473124563,false,True
chrissale,SL,701.0,449.0,645.6463730700972,491.17482385512875,537.9960640379093,589.1497384795263,false,False
chrissale,FF,701.0,449.0,700.4077217905152,485.0742594124295,700.4077217905152,485.0742594124295,false,True
chrissale,FF,701.0,449.0,721.6127225325386,522.8668723108615,721.6127225325386,522.8668723108615,false,False
chrissale,FF,701.0,449.0,647.5840513109612,423.17250523958296,647.5840513109612,423.17250523958296,false,True
chrissale,FF,701.0,449.0,697.7125853359187,553.7470601683763,697.7125853359187,553.7470601683763,false,True
chrissale,CH,701.0,449.0,706.7639665308225,515.9512265994098,716.0603944206446,567.0937828819472,false,True
chrissale,SL,701.0,449.0,649.5014980371213,482.01096559067685,544.681480521974,573.2581111982222,false,False
chrissale,FF,701.0,449.0,716.2876503876024,459.21429202903255,716.2876503876024,459.21429202903255,false,False
chrissale,FF,701.0,449.0,691.6230696485742,424.65086365960747,691.6230696485742,424.65086365960747,false,True
chrissale,FF,701.0,449.0,549.2586037043995,410.53980920520786,549.2586037043995,410.53980920520786,false,False
chrissale,SL,701.0,449.0,600.3098407510589,480.2076960617477,459.37511060874317,570.1309472445149,false,False
chrissale,FF,701.0,449.0,554.7243232202401,550.0184185240848,554.7243232202401,550.0184185240848,false,True
chrissale,FF,701.0,449.0,572.6323013915467,402.2261624678803,572.6323013915467,402.2261624678803,false,True
chrissale,FF,701.0,449.0,667.5948040132387,469.98160536836275,667.5948040132387,469.98160536836275,false,True
chrissale,FF,701.0,449.0,733.0171291361177,533.6888984398125,733.0171291361177,533.6888984398125,false,False
chrissale,FF,701.0,449.0,744.8903019905616,564.0501339058362,744.8903019905616,564.0501339058362,false,False
chrissale,SL,701.0,449.0,654.834471856862,494.2346501460735,553.9297283449492,594.4559771355576,false,False
chrissale,SL,701.0,449.0,712.6710819892223,480.3713815663386,654.227858773589,570.4148046499052,false,False
chrissale,FF,701.0,449.0,664.1807010992503,427.1918730363571,664.1807010992503,427.1918730363571,false,True
chrissale,FF,701.0,449.0,536.2023289528453,552.445807246901,536.2023289528453,552.445807246901,false,False
chrissale,FF,701.0,449.0,673.769035306747,396.65641156863234,673.769035306747,396.65641156863234,false,True
chrissale,FF,701.0,449.0,637.8162222499044,491.57836882889836,637.8162222499044,491.57836882889836,false,True
chrissale,FF,701.0,449.0,731.0742656066079,462.5241619993555,731.0742656066079,462.5241619993555,false,False
chrissale,FF,701.0,449.0,714.6267826472367,409.9992610312688,714.6267826472367,409.9992610312688,false,False
chrissale,CH,701.0,449.0,714.4594278031885,487.88808724493424,726.2026828038306,530.1077670738108,false,False
chrissale,CH,701.0,449.0,714.8927625520625,540.5229175838854,726.773799444404,599.4782192668066,false,False
chrissale,FF,701.0,449.0,672.2270232057741,586.2916370861718,672.2270232057741,586.2916370861718,false,False
chrissale,FF,701.0,449.0,589.5182783921166,401.07368032857136,589.5182783921166,401.07368032857136,false,True
chrissale,FF,701.0,449.0,696.7787621740276,580.7582132791098,696.7787621740276,580.7582132791098,false,False
chrissale,FF,701.0,449.0,573.5855595259238,549.3998518131287,573.5855595259238,549.3998518131287,false,True
chrissale,FF,701.0,449.0,738.7711713880809,541.5722820539625,738.7711713880809,541.5722820539625,false,False
chrissale,SL,701.0,449.0,677.3034771240874,476.2599986937057,592.8946541201038,563.2849950940252,false,True
chrissale,FF,701.0,449.0,625.3871357700891,391.05431203159344,625.3871357700891,391.05431203159344,false,False
chrissale,FF,701.0,449.0,729.4105221609631,424.7450636642188,729.4105221609631,424.7450636642188,false,False
chrissale,SL,701.0,449.0,647.8002442621554,475.05253725442145,541.7312285514099,561.1910597017584,false,False
chrissale,FF,701.0,449.0,746.9320492094748,533.416125022875,746.9320492094748,533.416125022875,false,False
chrissale,FF,701.0,449.0,699.6337850098816,547.7498559805329,699.6337850098816,547.7498559805329,false,True
chrissale,CH,701.0,449.0,667.797662461805,551.7769452335319,664.7044744689628,614.3105457324002,false,True
chrissale,CH,701.0,449.0,661.7141654941449,522.5656238408618,656.6866860037269,575.8112751711561,false,True
chrissale,SL,701.0,449.0,654.843852544069,495.5191851350148,553.9459959890389,596.6835706540254,false,False
chrissale,FF,701.0,449.0,524.6041209729874,559.6172173732214,524.6041209729874,559.6172173732214,false,False
chrissale,FF,701.0,449.0,685.6895158894093,522.2802093496941,685.6895158894093,522.2802093496941,false,True
chrissale,FF,701.0,449.0,534.0983070067994,524.3041561761689,534.0983070067994,524.3041561761689,false,False
chrissale,FF,701.0,449.0,685.9608300915258,561.7820208906237,685.9608300915258,561.7820208906237,false,True
chrissale,SL,701.0,449.0,713.4700976458856,473.98062544560133,655.6134824531775,559.3321895127381,false,True
chrissale,FF,701.0,449.0,637.7322523569998,401.0028321772809,637.7322523569998,401.0028321772809,false,True
chrissale,FF,701.0,449.0,664.5080855409644,572.3485104440773,664.5080855409644,572.3485104440773,false,False
chrissale,CH,701.0,449.0,664.1209459790728,515.7283277395791,659.8587196075887,566.8000117307876,false,True
chrissale,FF,701.0,449.0,693.4536293194908,463.8808902949744,693.4536293194908,463.8808902949744,false,True
chrissale,FF,701.0,449.0,537.6675065853946,463.67377774810865,537.6675065853946,463.67377774810865,false,True
chrissale,FF,701.0,449.0,697.0944918595482,532.4810126632177,697.0944918595482,532.4810126632177,false,True
chrissale,SL,701.0,449.0,717.1042468922138,498.19019896128606,661.9156909379283,601.3155449780903,false,False
chrissale,FF,701.0,449.0,687.4221512671833,404.89469729785634,687.4221512671833,404.89469729785634,false,True
chrissale,FF,701.0,449.0,708.2477181209207,550.9794255456973,708.2477181209207,550.9794255456973,false,True
chrissale,FF,701.0,449.0,644.0078018412919,399.64042319873255,644.0078018412919,399.64042319873255,false,True
chrissale,CH,701.0,449.0,707.7509063004587,498.5535676975947,717.3611387693205,544.1644135395084,false,False
chrissale,SL,701.0,449.0,704.7601806221263,474.5743757238867,640.5090634411986,560.361849493107,false,True
chrissale,SL,701.0,449.0,694.1106861676723,472.50080251351085,622.0411003059547,556.7659347976979,false,True
chrissale,FF,701.0,449.0,713.7977170000572,454.8652706323496,713.7977170000572,454.8652706323496,false,True
rokisasaki,FF,598.0,404.0,521.4794336276708,417.59890788331677,521.4794336276708,417.59890788331677,false,True
chrissale,CH,701.0,449.0,718.1338280164985,500.4154310224187,731.0453849213052,546.61826966354,false,False
