pitcher,pitch_type,firstx,firsty,secondx,secondy,finalx,finaly,hit_type,called_strike,foul,swinging_strike,ball,in_zone
Yamamoto,FS,588.0,423.0,650.5605661420014,526.1893171319867,659.0285544721719,560.3864826893972,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,638.840574726682,515.1722617372626,649.4622275982774,604.595178982695,false,False,True,False,False,False
Yamamoto,CB,588.0,423.0,636.3666432584945,453.3384659907727,657.0274684591977,515.6708361078266,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,632.3871233722675,404.86647230984875,632.3871233722675,404.86647230984875,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,629.1262092706687,455.48947307952824,656.8402178286777,567.5741656023492,false,True,False,False,False,True
Yamamoto,FS,588.0,423.0,615.7217886622797,522.2355989350325,620.0128476025145,555.7866334000461,false,True,False,False,False,True
Yamamoto,FF,588.0,423.0,564.7133969482644,378.29006960152714,564.7133969482644,378.29006960152714,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,549.0702095303992,395.1740832083582,549.0702095303992,395.1740832083582,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,655.7904932897396,539.6203258357542,680.7766927404509,639.0744293674031,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,547.5477959638786,519.4503355202837,537.5552466085286,552.5461920481922,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,614.3567961187788,458.22475498385506,632.1180361200179,572.1526912057532,false,False,True,False,False,False
Yamamoto,FF,588.0,423.0,608.5952693777211,409.06648963328877,608.5952693777211,409.06648963328877,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,697.1098444611157,521.6147715277061,697.1098444611157,521.6147715277061,false,False,False,True,False,True
jacobdegrom,CH,595.0,427.0,619.777036868549,559.1171362397299,619.777036868549,559.1171362397299,false,True,False,False,False,True
jacobdegrom,SL,595.0,427.0,657.0779772129213,524.3958121949701,680.5008664632638,561.5020645742474,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,581.8152136169849,470.786212182288,581.8152136169849,470.786212182288,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,722.4427883960278,503.8682568312163,722.4427883960278,503.8682568312163,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,638.4931456612372,556.5284388569473,638.4931456612372,556.5284388569473,false,False,True,False,False,False
jacobdegrom,FF,595.0,427.0,633.6925202198418,523.5574970833405,633.6925202198418,523.5574970833405,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,596.2473645643495,537.5134503162556,596.2473645643495,537.5134503162556,false,False,True,False,False,False
jacobdegrom,SL,595.0,427.0,653.9383924068726,525.5287134547139,676.758462229021,562.8524897843821,TRIPLE,False,False,False,False,False
jacobdegrom,FF,595.0,427.0,662.769296888728,481.9866671598623,662.769296888728,481.9866671598623,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,647.0451346519067,519.6830280407174,647.0451346519067,519.6830280407174,SINGLE,False,False,False,False,False
jacobdegrom,FF,595.0,427.0,695.5229898638923,531.7811654160365,695.5229898638923,531.7811654160365,TRIPLE,False,False,False,False,False
jacobdegrom,SL,595.0,427.0,597.0430210429947,499.51208337098393,608.9388326108709,531.8405080731386,DOUBLE,False,False,False,False,False
jacobdegrom,SL,595.0,427.0,608.132159237367,542.2612460104353,608.132159237367,542.2612460104353,false,False,True,False,False,False
jacobdegrom,FF,595.0,427.0,677.6848134736695,492.8385529156372,677.6848134736695,492.8385529156372,false,True,False,False,False,True
jacobdegrom,FF,595.0,427.0,652.4751018553317,514.6014701664789,652.4751018553317,514.6014701664789,false,False,True,False,False,False
jacobdegrom,CH,595.0,427.0,614.1796206394716,594.2433908890443,614.1796206394716,594.2433908890443,SINGLE,False,False,False,False,False
jacobdegrom,SL,595.0,427.0,704.9993539177277,507.243420995607,737.623439723682,541.0563096679886,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,520.4729734165953,592.4559487405028,520.4729734165953,592.4559487405028,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,668.607722013818,624.961566549255,668.607722013818,624.961566549255,false,False,False,True,False,False
chrissale,SL,701.0,449.0,708.6283246912398,455.81332672782446,631.1277412110201,536.8688471696823,false,True,False,False,False,True
chrissale,FF,701.0,449.0,656.02152016283,522.8782605021852,656.02152016283,522.8782605021852,false,True,False,False,False,True
chrissale,FF,701.0,449.0,578.4538979309234,526.2997263094704,578.4538979309234,526.2997263094704,false,False,True,False,False,False
chrissale,CH,701.0,449.0,692.4025945738916,501.17453972925034,698.3539100941891,566.2801793049324,false,False,False,True,False,True
chrissale,SL,701.0,449.0,704.1118219348405,479.2133560456758,622.569158066038,581.2109205201515,false,False,False,True,False,False
chrissale,CH,701.0,449.0,662.5886093678997,492.6088671287058,654.3154603612003,553.6277633450389,false,False,False,True,False,True
chrissale,CH,701.0,449.0,692.0533125597766,476.405480557111,697.8379831453104,529.693625721131,false,True,False,False,False,True
chrissale,SL,701.0,449.0,679.0579259891629,490.8960343170587,575.0930768762278,603.3491054686805,false,False,False,True,False,False
chrissale,SL,701.0,449.0,610.960549924952,472.11894500607656,446.0514075946359,567.7673093851731,false,False,False,True,False,False
chrissale,FF,701.0,449.0,621.1717744643715,510.8469126226165,621.1717744643715,510.8469126226165,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,570.6442905868568,489.14703887757764,558.9486763365734,623.9127925317526,HOME RUN,False,False,False,False,False
Yamamoto,FF,588.0,423.0,594.1428443322453,408.16996020551073,594.1428443322453,408.16996020551073,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,578.5156053653603,527.3681643790011,571.8912873305585,561.757981466323,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,601.7656993990653,547.8615715505468,600.3486780028156,585.6004962128309,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,570.9213456857854,466.94529591959065,559.4124325081006,586.7498045367914,false,False,False,True,False,False
Yamamoto,FS,588.0,423.0,610.4856983992828,508.36753083456927,616.5786745319997,594.998426468904,HOME RUN,False,False,False,False,False
Yamamoto,FF,588.0,423.0,535.223896871989,442.69704109096983,535.223896871989,442.69704109096983,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,618.8105924265725,478.72029016076283,631.9719826238079,551.895038353311,false,True,False,False,False,True
Yamamoto,CB,588.0,423.0,597.306811563415,493.96513406658096,603.578458279472,631.9776914906472,false,False,True,False,False,False
Yamamoto,CB,588.0,423.0,559.1671717372551,449.7628507140745,546.8506249470489,510.5678218379421,false,True,False,False,False,False
Yamamoto,FF,588.0,423.0,624.7349736733238,435.60604678798484,624.7349736733238,435.60604678798484,false,False,False,True,False,True
Yamamoto,CB,588.0,423.0,602.0308132608616,484.55784824666875,608.0243691637813,560.2262317028274,false,False,False,True,False,True
Yamamoto,FS,588.0,423.0,640.5220405638497,504.8658432808799,659.311976699023,590.059975659618,DOUBLE,False,False,False,False,False
Yamamoto,FS,588.0,423.0,554.8763180011339,522.0309632062513,547.8813617007155,555.548555351809,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,643.4181908098763,495.6654719852641,667.0912323137638,576.0787096838761,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,543.9164113079489,517.7995805189893,530.6578517543103,550.6256646253105,false,False,False,False,True,False
Yamamoto,FS,588.0,423.0,620.6608957074849,549.896542361761,625.3774732713782,587.9680293989402,false,False,False,False,True,False
Yamamoto,CB,588.0,423.0,638.8359300772155,482.9701201406562,673.0930966432355,613.5733900217583,false,False,False,True,False,False
Yamamoto,FF,588.0,423.0,530.3075280046813,441.8500935797332,530.3075280046813,441.8500935797332,false,False,False,True,False,False
Yamamoto,CB,588.0,423.0,597.7116974615607,450.15466890195904,601.86025254286,511.1270133754113,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,509.0521231609234,474.6757615515285,509.0521231609234,474.6757615515285,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,593.5793948288659,477.97580032397116,593.5793948288659,477.97580032397116,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,631.3564348028553,511.1255142609908,649.8406310584954,545.6837885136333,SINGLE,False,False,False,False,False
jacobdegrom,FF,595.0,427.0,693.0574304892036,519.6572210083201,693.0574304892036,519.6572210083201,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,651.1153639946718,503.24123250016413,673.3933951466305,536.2856765757633,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,679.9591870621429,541.3693874748999,679.9591870621429,541.3693874748999,false,True,False,False,False,True
jacobdegrom,CH,595.0,427.0,526.2572143475146,592.5549526429717,526.2572143475146,592.5549526429717,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,555.966022230847,618.8322604443696,555.966022230847,618.8322604443696,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,678.8184116190545,606.2855311346625,678.8184116190545,606.2855311346625,false,False,False,True,False,False
jacobdegrom,FF,595.0,427.0,565.5327425803067,499.01683897037805,565.5327425803067,499.01683897037805,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,651.6227126555808,544.9584801583068,651.6227126555808,544.9584801583068,false,False,False,True,False,True
jacobdegrom,FF,595.0,427.0,679.1092626618598,546.795127635161,679.1092626618598,546.795127635161,SINGLE,False,False,False,False,False
jacobdegrom,SL,595.0,427.0,643.7510924057837,497.90793880320837,664.6151385047739,529.9283579661516,false,False,False,True,False,True
jacobdegrom,SL,595.0,427.0,656.3545085997692,569.0848572610602,656.3545085997692,569.0848572610602,false,False,False,True,False,False
jacobdegrom,CH,595.0,427.0,682.0270919974272,590.5707425942952,682.0270919974272,590.5707425942952,false,False,False,True,False,False
chrissale,SL,701.0,449.0,675.0942830584729,471.2524316526691,580.6870877012706,554.601055785296,false,False,False,True,False,True
chrissale,SL,701.0,449.0,673.839538213727,496.17053680937926,578.5111551594953,597.8131208652292,false,False,False,True,False,False
chrissale,FF,701.0,449.0,609.8502837437712,512.7179547190424,609.8502837437712,512.7179547190424,SINGLE,False,False,False,False,False
chrissale,CH,701.0,449.0,707.5501322949194,503.0715940269927,720.7284458664807,569.0823317094049,false,False,False,True,False,False
chrissale,SL,701.0,449.0,590.7175880778592,485.0001561387509,434.3641144333737,578.4418559367306,false,False,False,False,True,False
chrissale,CH,701.0,449.0,680.0765705459174,546.5556578366558,680.887549454592,607.4291125555776,false,False,False,False,True,False
chrissale,SL,701.0,449.0,597.7984631144371,504.34279346261576,421.10980556203276,628.8301496271814,false,False,False,True,False,False
chrissale,SL,701.0,449.0,708.8968790464381,504.5689975293858,639.3063112945742,612.3774237655424,false,False,False,True,False,False
chrissale,FF,701.0,449.0,608.938658336338,550.658646588577,608.938658336338,550.658646588577,false,False,False,True,False,True
chrissale,SL,701.0,449.0,629.2536060536554,489.3689940926891,501.1918650275297,586.0181346626601,false,False,False,True,False,False
chrissale,FF,701.0,449.0,581.6390361501349,518.7397681993313,581.6390361501349,518.7397681993313,false,False,False,True,False,True
chrissale,CH,701.0,449.0,698.0900122369671,495.7303131124158,706.7548352014951,558.2384734228123,false,False,False,True,False,False
chrissale,FF,701.0,449.0,628.2542845214875,522.1137689692615,628.2542845214875,522.1137689692615,false,False,False,True,False,True
chrissale,FF,701.0,449.0,683.7620421025301,492.8296007047574,683.7620421025301,492.8296007047574,false,False,False,True,False,True
chrissale,FF,701.0,449.0,675.1169635542946,536.5250426266131,675.1169635542946,536.5250426266131,false,False,False,True,False,True
chrissale,FF,701.0,449.0,666.2191514279972,510.7411768027789,666.2191514279972,510.7411768027789,false,False,False,True,False,True
chrissale,FF,701.0,449.0,644.500280916915,512.2561551851005,644.500280916915,512.2561551851005,false,False,True,False,False,False
chrissale,FF,701.0,449.0,592.7367371284083,532.4689670648756,592.7367371284083,532.4689670648756,false,False,False,True,False,True
chrissale,FF,701.0,449.0,627.9394978766223,548.1223953570695,627.9394978766223,548.1223953570695,false,False,False,True,False,True
chrissale,FF,701.0,449.0,657.1632776044587,497.44560099260235,657.1632776044587,497.44560099260235,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,604.3097688377928,515.0252977464157,604.3097688377928,515.0252977464157,false,False,False,True,False,True
chrissale,FF,701.0,449.0,621.2666600277204,529.814768594639,621.2666600277204,529.814768594639,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,656.1766550655659,498.29272527468936,656.1766550655659,498.29272527468936,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,688.1705669602762,546.0727089130335,688.1705669602762,546.0727089130335,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,646.4838214822828,513.3751765376336,646.4838214822828,513.3751765376336,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,650.3455861335726,530.8587577120651,650.3455861335726,530.8587577120651,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,675.3195595271799,521.3002944234657,675.3195595271799,521.3002944234657,false,False,True,False,False,False
chrissale,FF,701.0,449.0,664.2074250398888,482.5692158590169,664.2074250398888,482.5692158590169,false,False,False,True,False,True
chrissale,FF,701.0,449.0,613.5105474273332,489.7106970229963,613.5105474273332,489.7106970229963,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,649.0001032553606,518.0041153555082,649.0001032553606,518.0041153555082,false,False,True,False,False,False
chrissale,FF,701.0,449.0,642.2408377307972,549.100344000131,642.2408377307972,549.100344000131,false,False,False,True,False,True
chrissale,FF,701.0,449.0,609.6111287251821,546.7531048289544,609.6111287251821,546.7531048289544,false,False,False,True,False,True
chrissale,FF,701.0,449.0,654.9778495313479,511.4503358774648,654.9778495313479,511.4503358774648,false,False,True,False,False,False
chrissale,FF,701.0,449.0,686.366253944198,541.6694837272208,686.366253944198,541.6694837272208,false,False,False,True,False,True
chrissale,CH,701.0,449.0,677.092250054617,536.9280923236316,676.9543428566573,594.7403935295008,false,False,False,True,False,False
chrissale,FF,701.0,449.0,678.9967482484362,501.13605657493196,678.9967482484362,501.13605657493196,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,579.6440281857725,516.2994048948084,579.6440281857725,516.2994048948084,false,False,True,False,False,False
chrissale,FF,701.0,449.0,679.1634717632759,490.044195770854,679.1634717632759,490.044195770854,false,False,False,True,False,True
chrissale,FF,701.0,449.0,668.3589131617697,504.1967234650883,668.3589131617697,504.1967234650883,false,False,False,True,False,True
chrissale,FF,701.0,449.0,585.7295125848273,535.0809381963971,585.7295125848273,535.0809381963971,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,646.9535983449797,505.36010020147023,646.9535983449797,505.36010020147023,false,False,True,False,False,False
chrissale,FF,701.0,449.0,658.0329539954224,524.2292639682904,658.0329539954224,524.2292639682904,TRIPLE,False,False,False,False,False
chrissale,FF,701.0,449.0,573.2183187792668,527.2820742286896,573.2183187792668,527.2820742286896,false,False,False,True,False,True
chrissale,FF,701.0,449.0,689.3814184805711,539.5116306740223,689.3814184805711,539.5116306740223,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,657.0639879830874,522.9081445313552,657.0639879830874,522.9081445313552,false,False,True,False,False,False
chrissale,FF,701.0,449.0,585.4972246936159,473.47450010304726,585.4972246936159,473.47450010304726,false,False,False,True,False,True
chrissale,FF,701.0,449.0,662.6381532756101,512.0280541090143,662.6381532756101,512.0280541090143,false,False,False,True,False,True
chrissale,CH,701.0,449.0,676.8546921628297,501.6722964050859,676.6412517291818,548.2747644100771,false,False,False,True,False,True
chrissale,FF,701.0,449.0,677.6327161892983,520.8659450905643,677.6327161892983,520.8659450905643,false,True,False,False,False,True
chrissale,FF,701.0,449.0,601.5801605886257,509.595294202155,601.5801605886257,509.595294202155,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,667.4172383058175,512.1954901843093,667.4172383058175,512.1954901843093,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,601.8157641191668,527.8303269041414,601.8157641191668,527.8303269041414,false,False,True,False,False,False
chrissale,FF,701.0,449.0,672.2962352319629,540.2343532222716,672.2962352319629,540.2343532222716,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,588.5678723971276,533.5109447744636,588.5678723971276,533.5109447744636,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,652.6495886627237,524.7841986541159,652.6495886627237,524.7841986541159,false,False,True,False,False,False
chrissale,FF,701.0,449.0,606.184653614202,474.0304971219099,606.184653614202,474.0304971219099,false,False,False,True,False,True
chrissale,FF,701.0,449.0,672.9009564648009,522.0388571740998,672.9009564648009,522.0388571740998,false,False,False,True,False,True
chrissale,FF,701.0,449.0,653.5768200335983,532.7648242428392,653.5768200335983,532.7648242428392,false,True,False,False,False,True
chrissale,FF,701.0,449.0,605.3365983949866,483.6599286580862,605.3365983949866,483.6599286580862,false,False,False,True,False,True
chrissale,FF,701.0,449.0,692.872970819242,509.819477052033,692.872970819242,509.819477052033,false,False,False,True,False,True
chrissale,FF,701.0,449.0,678.7843585059,468.495945146019,678.7843585059,468.495945146019,false,False,False,True,False,True
chrissale,FF,701.0,449.0,584.3617434437657,526.5952208203513,584.3617434437657,526.5952208203513,TRIPLE,False,False,False,False,False
chrissale,FF,701.0,449.0,622.131299596896,501.8546579969301,622.131299596896,501.8546579969301,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,685.0957951796825,477.0449597881967,685.0957951796825,477.0449597881967,false,False,False,True,False,True
chrissale,FF,701.0,449.0,585.7351888225555,496.5791509507959,585.7351888225555,496.5791509507959,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,660.8167115503355,480.07708833298943,660.8167115503355,480.07708833298943,false,False,False,True,False,True
chrissale,FF,701.0,449.0,611.4059731667675,486.1020869485511,611.4059731667675,486.1020869485511,TRIPLE,False,False,False,False,False
chrissale,CH,701.0,449.0,686.3493770054876,549.5550623012008,689.1548397226012,611.3821991842468,false,False,False,True,False,False
chrissale,FF,701.0,449.0,669.5333085151339,505.2244316437393,669.5333085151339,505.2244316437393,false,True,False,False,False,True
chrissale,FF,701.0,449.0,607.2638798404032,526.3033632352895,607.2638798404032,526.3033632352895,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,599.6465464410821,547.7925794574289,599.6465464410821,547.7925794574289,false,False,False,True,False,True
chrissale,FF,701.0,449.0,636.9947919559061,509.82884171898274,636.9947919559061,509.82884171898274,false,False,False,True,False,True
chrissale,FF,701.0,449.0,644.2998529242442,522.7195151007797,644.2998529242442,522.7195151007797,false,False,True,False,False,False
chrissale,FF,701.0,449.0,641.4658485465968,493.192396280689,641.4658485465968,493.192396280689,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,675.921064001604,491.8514742863297,675.921064001604,491.8514742863297,false,False,False,True,False,True
chrissale,FF,701.0,449.0,605.1336449953122,531.8516133432754,605.1336449953122,531.8516133432754,false,False,False,True,False,True
chrissale,FF,701.0,449.0,657.9454313676658,527.3242133571737,657.9454313676658,527.3242133571737,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,634.4954765010057,526.77660652831,634.4954765010057,526.77660652831,false,False,True,False,False,False
chrissale,FF,701.0,449.0,604.1452098538741,518.6918345597707,604.1452098538741,518.6918345597707,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,643.3650141134506,495.85355904935847,643.3650141134506,495.85355904935847,false,False,False,True,False,True
chrissale,FF,701.0,449.0,685.113151926425,530.0826432994382,685.113151926425,530.0826432994382,false,False,False,True,False,True
chrissale,FF,701.0,449.0,601.0699335758608,510.02211714866695,601.0699335758608,510.02211714866695,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,585.9879912133507,487.39155139716786,585.9879912133507,487.39155139716786,false,False,True,False,False,False
chrissale,FF,701.0,449.0,576.2524317932272,549.5483314710375,576.2524317932272,549.5483314710375,false,False,False,True,False,True
chrissale,FF,701.0,449.0,634.3964990450289,509.3116041210697,634.3964990450289,509.3116041210697,false,False,True,False,False,False
chrissale,FF,701.0,449.0,631.3786136958192,516.8370269868076,631.3786136958192,516.8370269868076,false,False,True,False,False,False
chrissale,FF,701.0,449.0,667.4560648972479,477.2316863539001,667.4560648972479,477.2316863539001,false,False,False,True,False,True
chrissale,FF,701.0,449.0,647.4094638499412,517.2133274684007,647.4094638499412,517.2133274684007,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,623.0923786481351,520.8996494575582,623.0923786481351,520.8996494575582,false,False,True,False,False,False
chrissale,FF,701.0,449.0,684.291992520532,494.9546826511161,684.291992520532,494.9546826511161,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,641.3109955790951,544.6419388784917,641.3109955790951,544.6419388784917,DOUBLE,False,False,False,False,False
chrissale,SL,701.0,449.0,596.7213948317172,492.5607214512624,444.7756961545139,591.5531113179347,false,False,False,True,False,False
chrissale,FF,701.0,449.0,623.5952433960503,481.8366650244293,623.5952433960503,481.8366650244293,false,True,False,False,False,True
chrissale,FF,701.0,449.0,621.2716060270744,535.5174232392493,621.2716060270744,535.5174232392493,false,False,True,False,False,False
chrissale,FF,701.0,449.0,690.1428931573068,516.2764077689146,690.1428931573068,516.2764077689146,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,599.7296797352623,482.2444612107328,599.7296797352623,482.2444612107328,false,False,False,True,False,True
chrissale,FF,701.0,449.0,652.5094226804002,482.01544843224184,652.5094226804002,482.01544843224184,false,False,False,True,False,True
chrissale,FF,701.0,449.0,580.9891856657083,551.3431442870457,580.9891856657083,551.3431442870457,false,False,True,False,False,False
chrissale,FF,701.0,449.0,656.2097006256271,494.69138147845956,656.2097006256271,494.69138147845956,false,False,False,True,False,True
chrissale,FF,701.0,449.0,587.4273209312138,496.5396013355047,587.4273209312138,496.5396013355047,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,603.8710777628827,516.5714062369741,603.8710777628827,516.5714062369741,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,603.822746725011,518.0317265092567,603.822746725011,518.0317265092567,false,True,False,False,False,True
chrissale,FF,701.0,449.0,580.9284953403272,488.87248143072884,580.9284953403272,488.87248143072884,false,False,False,True,False,True
chrissale,FF,701.0,449.0,683.6472975791982,544.3320122541396,683.6472975791982,544.3320122541396,false,False,False,True,False,True
chrissale,FF,701.0,449.0,589.4751249822127,541.8721672516106,589.4751249822127,541.8721672516106,false,False,True,False,False,False
chrissale,FF,701.0,449.0,607.6609442693358,495.5838863436625,607.6609442693358,495.5838863436625,false,False,True,False,False,False
chrissale,CH,701.0,449.0,653.5395116038475,520.1720199862325,645.9128422725063,572.6566078017116,false,False,False,True,False,False
chrissale,FF,701.0,449.0,623.2369039542423,540.4590093457444,623.2369039542423,540.4590093457444,false,False,False,True,False,True
chrissale,FF,701.0,449.0,617.4256480647031,553.2263651396897,617.4256480647031,553.2263651396897,false,True,False,False,False,True
chrissale,FF,701.0,449.0,685.1299811779278,495.23062334401385,685.1299811779278,495.23062334401385,false,False,True,False,False,False
chrissale,FF,701.0,449.0,684.4395801439282,535.919331516465,684.4395801439282,535.919331516465,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,685.864663209672,482.8529221498982,685.864663209672,482.8529221498982,false,True,False,False,False,True
chrissale,FF,701.0,449.0,586.8515086079119,538.5488811790058,586.8515086079119,538.5488811790058,DOUBLE,False,False,False,False,False
chrissale,FF,701.0,449.0,618.801275182234,528.1283331545097,618.801275182234,528.1283331545097,false,False,True,False,False,False
chrissale,SL,701.0,449.0,612.9332102451193,462.52784725400886,472.8896325193401,539.4712011491077,false,False,False,True,False,False
chrissale,FF,701.0,449.0,684.6584419980865,550.8991078821371,684.6584419980865,550.8991078821371,false,False,False,True,False,True
chrissale,FF,701.0,449.0,577.4189939268474,530.62023798653,577.4189939268474,530.62023798653,false,False,False,True,False,True
chrissale,FF,701.0,449.0,582.2092209645075,507.13265681179615,582.2092209645075,507.13265681179615,HOME RUN,False,False,False,False,False
chrissale,FF,701.0,449.0,681.6938080507081,547.4860314351959,681.6938080507081,547.4860314351959,false,False,False,True,False,True
chrissale,FF,701.0,449.0,641.7694410901034,509.2777314257365,641.7694410901034,509.2777314257365,false,False,True,False,False,False
chrissale,FF,701.0,449.0,639.6264344196344,549.9597692466178,639.6264344196344,549.9597692466178,false,False,False,True,False,True
chrissale,CH,701.0,449.0,701.0834416905072,519.7948627772516,711.1764511514647,593.7843909994031,false,False,False,True,False,False
chrissale,FF,701.0,449.0,677.4594806112306,523.4429485137665,677.4594806112306,523.4429485137665,false,False,False,True,False,True
chrissale,FF,701.0,449.0,683.980414183694,500.58755246147257,683.980414183694,500.58755246147257,TRIPLE,False,False,False,False,False
chrissale,FF,701.0,449.0,586.4948227058177,498.8419535836517,586.4948227058177,498.8419535836517,false,False,True,False,False,False
chrissale,FF,701.0,449.0,628.8419945516757,518.9388012725841,628.8419945516757,518.9388012725841,false,False,True,False,False,False
chrissale,FF,701.0,449.0,642.6154352576269,488.4607604070254,642.6154352576269,488.4607604070254,false,False,False,True,False,True
chrissale,FF,701.0,449.0,648.9926691722261,474.1865923817363,648.9926691722261,474.1865923817363,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,653.7006558168191,527.932935294811,653.7006558168191,527.932935294811,false,False,True,False,False,False
chrissale,FF,701.0,449.0,648.3063845892517,538.5425721453229,648.3063845892517,538.5425721453229,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,642.9261869315042,527.0641664852486,642.9261869315042,527.0641664852486,false,False,False,True,False,True
chrissale,FF,701.0,449.0,585.6143412723027,550.2803399027798,585.6143412723027,550.2803399027798,false,False,False,True,False,True
chrissale,FF,701.0,449.0,667.4946073261717,503.856936532635,667.4946073261717,503.856936532635,false,False,False,True,False,True
chrissale,FF,701.0,449.0,636.9127006933064,550.0858577203621,636.9127006933064,550.0858577203621,false,False,False,True,False,True
chrissale,SL,701.0,449.0,641.8776674981539,479.76870377821615,504.6380476622249,582.2632811628167,false,False,False,True,False,False
chrissale,FF,701.0,449.0,657.4867891629125,506.98868866413665,657.4867891629125,506.98868866413665,false,False,False,True,False,True
chrissale,FF,701.0,449.0,619.1859082662473,547.0533151163978,619.1859082662473,547.0533151163978,false,False,False,True,False,True
chrissale,CH,701.0,449.0,701.5692752110386,493.9785327389945,711.8940793023038,555.6509061658645,false,False,False,True,False,False
chrissale,FF,701.0,449.0,620.0175207206009,535.1883317681139,620.0175207206009,535.1883317681139,false,False,False,True,False,True
chrissale,CH,701.0,449.0,655.2377298945721,503.34900104205786,643.4574239751645,569.4920915856547,false,False,False,True,False,False
chrissale,FF,701.0,449.0,638.7864917895461,472.95063729362715,638.7864917895461,472.95063729362715,false,False,False,True,False,True
chrissale,FF,701.0,449.0,612.8469254065511,490.50371926337965,612.8469254065511,490.50371926337965,SINGLE,False,False,False,False,False
chrissale,SL,701.0,449.0,694.4195401785767,462.06376038744463,604.2026909675634,548.7131565952131,false,False,False,True,False,True
chrissale,FF,701.0,449.0,642.3341201991552,552.5664121392566,642.3341201991552,552.5664121392566,false,False,False,True,False,True
chrissale,FF,701.0,449.0,625.9546480027158,499.0360525195225,625.9546480027158,499.0360525195225,false,False,False,True,False,True
chrissale,FF,701.0,449.0,682.0855700906635,508.02982634555184,682.0855700906635,508.02982634555184,false,False,False,True,False,True
chrissale,FF,701.0,449.0,685.7319638735513,499.96965430849866,685.7319638735513,499.96965430849866,false,False,False,True,False,True
chrissale,FF,701.0,449.0,653.243010013413,530.4676891108768,653.243010013413,530.4676891108768,SINGLE,False,False,False,False,False
chrissale,FF,701.0,449.0,640.6566057801192,501.68975499242464,640.6566057801192,501.68975499242464,false,False,True,False,False,False
chrissale,FF,701.0,449.0,607.7352684377139,476.0680121710029,607.7352684377139,476.0680121710029,false,False,False,True,False,True
